wnid,name,image_pos,image_idx,corruption,family,severity,clean_brightness,corr_brightness,delta_brightness,abs_delta_brightness,clean_contrast,corr_contrast,delta_contrast,abs_delta_contrast,clean_hf_energy,corr_hf_energy,delta_hf_energy,abs_delta_hf_energy,clean_edge_strength,corr_edge_strength,delta_edge_strength,abs_delta_edge_strength,clean_edge_density,corr_edge_density,delta_edge_density,abs_delta_edge_density,clean_entropy,corr_entropy,delta_entropy,abs_delta_entropy,clean_saturation,corr_saturation,delta_saturation,abs_delta_saturation,clean_colorfulness,corr_colorfulness,delta_colorfulness,abs_delta_colorfulness
n07614500,ice_cream,0,184,shot_noise,noise,5,0.3724963963031769,0.3333282470703125,-0.03916814923286438,0.03916814923286438,0.30182477831840515,0.3114090859889984,0.009584307670593262,0.009584307670593262,0.025447992607951164,0.16557233035564423,0.14012433774769306,0.14012433774769306,0.061977263540029526,0.15738524496555328,0.09540798142552376,0.09540798142552376,0.061977263540029526,0.15738524496555328,0.09540798142552376,0.09540798142552376,5.5735063272692535,4.745783837828358,-0.8277224894408954,0.8277224894408954,0.3692229986190796,0.5659102201461792,0.1966872215270996,0.1966872215270996,0.15731585025787354,0.5357781052589417,0.3784622550010681,0.3784622550010681
n07614500,ice_cream,0,184,impulse_noise,noise,1,0.3724963963031769,0.3760182559490204,0.003521859645843506,0.003521859645843506,0.30182477831840515,0.3006265163421631,-0.0011982619762420654,0.0011982619762420654,0.025447992607951164,0.043504927307367325,0.01805693469941616,0.01805693469941616,0.061977263540029526,0.08028461784124374,0.018307354301214218,0.018307354301214218,0.061977263540029526,0.08028461784124374,0.018307354301214218,0.018307354301214218,5.5735063272692535,5.598804090994534,0.025297763725280475,0.025297763725280475,0.3692229986190796,0.4075329303741455,0.03830993175506592,0.03830993175506592,0.15731585025787354,0.2563500702381134,0.09903421998023987,0.09903421998023987
n07614500,ice_cream,0,184,impulse_noise,noise,2,0.3724963963031769,0.3803384006023407,0.007842004299163818,0.007842004299163818,0.30182477831840515,0.3001633286476135,-0.001661449670791626,0.001661449670791626,0.025447992607951164,0.06140999123454094,0.035961998626589775,0.035961998626589775,0.061977263540029526,0.09710951149463654,0.03513224795460701,0.03513224795460701,0.061977263540029526,0.09710951149463654,0.03513224795460701,0.03513224795460701,5.5735063272692535,5.62386229907572,0.050355971806466115,0.050355971806466115,0.3692229986190796,0.44279077649116516,0.07356777787208557,0.07356777787208557,0.15731585025787354,0.3204999268054962,0.16318407654762268,0.16318407654762268
n07614500,ice_cream,0,184,impulse_noise,noise,3,0.3724963963031769,0.3842979073524475,0.01180151104927063,0.01180151104927063,0.30182477831840515,0.29919320344924927,-0.002631574869155884,0.002631574869155884,0.025447992607951164,0.0764477327466011,0.05099974013864994,0.05099974013864994,0.061977263540029526,0.11124012619256973,0.04926286265254021,0.04926286265254021,0.061977263540029526,0.11124012619256973,0.04926286265254021,0.04926286265254021,5.5735063272692535,5.647103079750375,0.07359675248112119,0.07359675248112119,0.3692229986190796,0.47576117515563965,0.10653817653656006,0.10653817653656006,0.15731585025787354,0.3725331723690033,0.21521732211112976,0.21521732211112976
n07614500,ice_cream,0,184,impulse_noise,noise,4,0.3724963963031769,0.39521288871765137,0.022716492414474487,0.022716492414474487,0.30182477831840515,0.29832878708839417,-0.0034959912300109863,0.0034959912300109863,0.025447992607951164,0.11663106083869934,0.09118306823074818,0.09118306823074818,0.061977263540029526,0.14506599307060242,0.08308872953057289,0.08308872953057289,0.061977263540029526,0.14506599307060242,0.08308872953057289,0.08308872953057289,5.5735063272692535,5.693067253736416,0.11956092646716243,0.11956092646716243,0.3692229986190796,0.5566989183425903,0.18747591972351074,0.18747591972351074,0.15731585025787354,0.481916218996048,0.32460036873817444,0.32460036873817444
n07614500,ice_cream,0,184,impulse_noise,noise,5,0.3724963963031769,0.4074421226978302,0.03494572639465332,0.03494572639465332,0.30182477831840515,0.2975784242153168,-0.004246354103088379,0.004246354103088379,0.025447992607951164,0.16188108921051025,0.1364330966025591,0.1364330966025591,0.061977263540029526,0.1798674315214157,0.11789016798138618,0.11789016798138618,0.061977263540029526,0.1798674315214157,0.11789016798138618,0.11789016798138618,5.5735063272692535,5.733106510895297,0.15960018362604345,0.15960018362604345,0.3692229986190796,0.6439171433448792,0.27469414472579956,0.27469414472579956,0.15731585025787354,0.5832575559616089,0.42594170570373535,0.42594170570373535
n07614500,ice_cream,0,184,defocus_blur,blur,1,0.3724963963031769,0.3706851899623871,-0.001811206340789795,0.001811206340789795,0.30182477831840515,0.2767602205276489,-0.025064557790756226,0.025064557790756226,0.025447992607951164,0.003112069796770811,-0.022335922811180353,0.022335922811180353,0.061977263540029526,0.038980480283498764,-0.02299678325653076,0.02299678325653076,0.061977263540029526,0.038980480283498764,-0.02299678325653076,0.02299678325653076,5.5735063272692535,5.682585618590265,0.10907929132101124,0.10907929132101124,0.3692229986190796,0.33200693130493164,-0.03721606731414795,0.03721606731414795,0.15731585025787354,0.14548960328102112,-0.011826246976852417,0.011826246976852417
n07614500,ice_cream,0,184,defocus_blur,blur,2,0.3724963963031769,0.37076619267463684,-0.001730203628540039,0.001730203628540039,0.30182477831840515,0.2677063047885895,-0.034118473529815674,0.034118473529815674,0.025447992607951164,0.002060797531157732,-0.023387195076793432,0.023387195076793432,0.061977263540029526,0.03340482711791992,-0.028572436422109604,0.028572436422109604,0.061977263540029526,0.03340482711791992,-0.028572436422109604,0.028572436422109604,5.5735063272692535,5.708099849398463,0.13459352212920983,0.13459352212920983,0.3692229986190796,0.320818156003952,-0.048404842615127563,0.048404842615127563,0.15731585025787354,0.1417279839515686,-0.015587866306304932,0.015587866306304932
n07614500,ice_cream,0,184,defocus_blur,blur,3,0.3724963963031769,0.3707697093486786,-0.001726686954498291,0.001726686954498291,0.30182477831840515,0.2514601945877075,-0.05036458373069763,0.05036458373069763,0.025447992607951164,0.0019460303010419011,-0.023501962306909263,0.023501962306909263,0.061977263540029526,0.025707727298140526,-0.036269536241889,0.036269536241889,0.061977263540029526,0.025707727298140526,-0.036269536241889,0.036269536241889,5.5735063272692535,5.723933502751579,0.1504271754823252,0.1504271754823252,0.3692229986190796,0.3011949956417084,-0.06802800297737122,0.06802800297737122,0.15731585025787354,0.13492503762245178,-0.022390812635421753,0.022390812635421753
n07614500,ice_cream,0,184,defocus_blur,blur,4,0.3724963963031769,0.37556469440460205,0.003068298101425171,0.003068298101425171,0.30182477831840515,0.24125716090202332,-0.060567617416381836,0.060567617416381836,0.025447992607951164,0.0015636620810255408,-0.023884330526925623,0.023884330526925623,0.061977263540029526,0.021021466702222824,-0.0409557968378067,0.0409557968378067,0.061977263540029526,0.021021466702222824,-0.0409557968378067,0.0409557968378067,5.5735063272692535,5.728813808622322,0.15530748135306816,0.15530748135306816,0.3692229986190796,0.28545355796813965,-0.08376944065093994,0.08376944065093994,0.15731585025787354,0.13073250651359558,-0.026583343744277954,0.026583343744277954
n07614500,ice_cream,0,184,defocus_blur,blur,5,0.3724963963031769,0.37470436096191406,0.0022079646587371826,0.0022079646587371826,0.30182477831840515,0.22846932709217072,-0.07335545122623444,0.07335545122623444,0.025447992607951164,0.0013306214241310954,-0.02411737118382007,0.02411737118382007,0.061977263540029526,0.017087623476982117,-0.04488964006304741,0.04488964006304741,0.061977263540029526,0.017087623476982117,-0.04488964006304741,0.04488964006304741,5.5735063272692535,5.686178324818686,0.11267199754943213,0.11267199754943213,0.3692229986190796,0.27206069231033325,-0.09716230630874634,0.09716230630874634,0.15731585025787354,0.1246383786201477,-0.03267747163772583,0.03267747163772583
n07614500,ice_cream,0,184,glass_blur,blur,1,0.3724963963031769,0.3683042824268341,-0.0041921138763427734,0.0041921138763427734,0.30182477831840515,0.279632568359375,-0.02219220995903015,0.02219220995903015,0.025447992607951164,0.008473656140267849,-0.016974336467683315,0.016974336467683315,0.061977263540029526,0.044427722692489624,-0.0175495408475399,0.0175495408475399,0.061977263540029526,0.044427722692489624,-0.0175495408475399,0.0175495408475399,5.5735063272692535,5.661738743364844,0.08823241609559052,0.08823241609559052,0.3692229986190796,0.33907774090766907,-0.030145257711410522,0.030145257711410522,0.15731585025787354,0.14704492688179016,-0.010270923376083374,0.010270923376083374
n07614500,ice_cream,0,184,glass_blur,blur,2,0.3724963963031769,0.36867907643318176,-0.003817319869995117,0.003817319869995117,0.30182477831840515,0.2719150483608246,-0.029909729957580566,0.029909729957580566,0.025447992607951164,0.004634565208107233,-0.02081342739984393,0.02081342739984393,0.061977263540029526,0.03826969861984253,-0.023707564920186996,0.023707564920186996,0.061977263540029526,0.03826969861984253,-0.023707564920186996,0.023707564920186996,5.5735063272692535,5.692192930469667,0.11868660320041347,0.11868660320041347,0.3692229986190796,0.329465389251709,-0.039757609367370605,0.039757609367370605,0.15731585025787354,0.14366839826107025,-0.013647451996803284,0.013647451996803284
n07614500,ice_cream,0,184,glass_blur,blur,3,0.3724963963031769,0.3697900176048279,-0.002706378698348999,0.002706378698348999,0.30182477831840515,0.25996649265289307,-0.041858285665512085,0.041858285665512085,0.025447992607951164,0.005083052907139063,-0.0203649397008121,0.0203649397008121,0.061977263540029526,0.03400934860110283,-0.027967914938926697,0.027967914938926697,0.061977263540029526,0.03400934860110283,-0.027967914938926697,0.027967914938926697,5.5735063272692535,5.7224699509437755,0.14896362367452198,0.14896362367452198,0.3692229986190796,0.31042441725730896,-0.05879858136177063,0.05879858136177063,0.15731585025787354,0.13791322708129883,-0.019402623176574707,0.019402623176574707
n07614500,ice_cream,0,184,glass_blur,blur,4,0.3724963963031769,0.367806613445282,-0.0046897828578948975,0.0046897828578948975,0.30182477831840515,0.25288546085357666,-0.04893931746482849,0.04893931746482849,0.025447992607951164,0.00446651317179203,-0.020981479436159134,0.020981479436159134,0.061977263540029526,0.03089984506368637,-0.031077418476343155,0.031077418476343155,0.061977263540029526,0.03089984506368637,-0.031077418476343155,0.031077418476343155,5.5735063272692535,5.724094478672659,0.1505881514034053,0.1505881514034053,0.3692229986190796,0.3043499290943146,-0.06487306952476501,0.06487306952476501,0.15731585025787354,0.13510310649871826,-0.022212743759155273,0.022212743759155273
n07614500,ice_cream,0,184,glass_blur,blur,5,0.3724963963031769,0.3687989115715027,-0.0036974847316741943,0.0036974847316741943,0.30182477831840515,0.23885056376457214,-0.06297421455383301,0.06297421455383301,0.025447992607951164,0.002408957341685891,-0.023039035266265273,0.023039035266265273,0.061977263540029526,0.023412194103002548,-0.03856506943702698,0.03856506943702698,0.061977263540029526,0.023412194103002548,-0.03856506943702698,0.03856506943702698,5.5735063272692535,5.703932070951127,0.1304257436818732,0.1304257436818732,0.3692229986190796,0.2873956561088562,-0.08182734251022339,0.08182734251022339,0.15731585025787354,0.12885956466197968,-0.02845628559589386,0.02845628559589386
n07614500,ice_cream,0,184,motion_blur,blur,1,0.3724963963031769,0.37095823884010315,-0.0015381574630737305,0.0015381574630737305,0.30182477831840515,0.28475552797317505,-0.017069250345230103,0.017069250345230103,0.025447992607951164,0.009575286880135536,-0.015872705727815628,0.015872705727815628,0.061977263540029526,0.04660683125257492,-0.015370432287454605,0.015370432287454605,0.061977263540029526,0.04660683125257492,-0.015370432287454605,0.015370432287454605,5.5735063272692535,5.664457565908688,0.09095123863943488,0.09095123863943488,0.3692229986190796,0.3451089560985565,-0.02411404252052307,0.02411404252052307,0.15731585025787354,0.14834795892238617,-0.008967891335487366,0.008967891335487366
n07614500,ice_cream,0,184,motion_blur,blur,2,0.3724963963031769,0.37079304456710815,-0.0017033517360687256,0.0017033517360687256,0.30182477831840515,0.2724376618862152,-0.02938711643218994,0.02938711643218994,0.025447992607951164,0.006482239812612534,-0.01896575279533863,0.01896575279533863,0.061977263540029526,0.03996654972434044,-0.022010713815689087,0.022010713815689087,0.061977263540029526,0.03996654972434044,-0.022010713815689087,0.022010713815689087,5.5735063272692535,5.721183701134009,0.14767737386475588,0.14767737386475588,0.3692229986190796,0.33216962218284607,-0.03705337643623352,0.03705337643623352,0.15731585025787354,0.14297698438167572,-0.014338865876197815,0.014338865876197815
n07614500,ice_cream,0,184,motion_blur,blur,3,0.3724963963031769,0.37222808599472046,-0.0002683103084564209,0.0002683103084564209,0.30182477831840515,0.2678074836730957,-0.03401729464530945,0.03401729464530945,0.025447992607951164,0.005402486305683851,-0.020045506302267313,0.020045506302267313,0.061977263540029526,0.035285014659166336,-0.02669224888086319,0.02669224888086319,0.061977263540029526,0.035285014659166336,-0.02669224888086319,0.02669224888086319,5.5735063272692535,5.725028466828273,0.1515221395590194,0.1515221395590194,0.3692229986190796,0.3147834837436676,-0.05443951487541199,0.05443951487541199,0.15731585025787354,0.1383177638053894,-0.01899808645248413,0.01899808645248413
n07614500,ice_cream,0,184,motion_blur,blur,4,0.3724963963031769,0.37325820326805115,0.0007618069648742676,0.0007618069648742676,0.30182477831840515,0.25898340344429016,-0.04284137487411499,0.04284137487411499,0.025447992607951164,0.004399401601403952,-0.021048591006547213,0.021048591006547213,0.061977263540029526,0.030823148787021637,-0.03115411475300789,0.03115411475300789,0.061977263540029526,0.030823148787021637,-0.03115411475300789,0.03115411475300789,5.5735063272692535,5.73126000176356,0.15775367449430622,0.15775367449430622,0.3692229986190796,0.30067890882492065,-0.06854408979415894,0.06854408979415894,0.15731585025787354,0.13230416178703308,-0.025011688470840454,0.025011688470840454
n07614500,ice_cream,0,184,motion_blur,blur,5,0.3724963963031769,0.37319934368133545,0.0007029473781585693,0.0007029473781585693,0.30182477831840515,0.24799685180187225,-0.0538279265165329,0.0538279265165329,0.025447992607951164,0.003624919569119811,-0.021823073038831353,0.021823073038831353,0.061977263540029526,0.027418749406933784,-0.03455851413309574,0.03455851413309574,0.061977263540029526,0.027418749406933784,-0.03455851413309574,0.03455851413309574,5.5735063272692535,5.717983109824232,0.1444767825549782,0.1444767825549782,0.3692229986190796,0.26857003569602966,-0.10065296292304993,0.10065296292304993,0.15731585025787354,0.12722940742969513,-0.030086442828178406,0.030086442828178406
n07614500,ice_cream,0,184,zoom_blur,blur,1,0.3724963963031769,0.3806779682636261,0.008181571960449219,0.008181571960449219,0.30182477831840515,0.26905471086502075,-0.0327700674533844,0.0327700674533844,0.025447992607951164,0.0060858638025820255,-0.01936212880536914,0.01936212880536914,0.061977263540029526,0.039511725306510925,-0.0224655382335186,0.0224655382335186,0.061977263540029526,0.039511725306510925,-0.0224655382335186,0.0224655382335186,5.5735063272692535,5.7659493462320865,0.192443018962833,0.192443018962833,0.3692229986190796,0.32765841484069824,-0.04156458377838135,0.04156458377838135,0.15731585025787354,0.14210759103298187,-0.015208259224891663,0.015208259224891663
n07614500,ice_cream,0,184,zoom_blur,blur,2,0.3724963963031769,0.38478124141693115,0.012284845113754272,0.012284845113754272,0.30182477831840515,0.2618795931339264,-0.03994518518447876,0.03994518518447876,0.025447992607951164,0.004744036588817835,-0.02070395601913333,0.02070395601913333,0.061977263540029526,0.0361320935189724,-0.02584517002105713,0.02584517002105713,0.061977263540029526,0.0361320935189724,-0.02584517002105713,0.02584517002105713,5.5735063272692535,5.792750434251013,0.21924410698175922,0.21924410698175922,0.3692229986190796,0.31587621569633484,-0.05334678292274475,0.05334678292274475,0.15731585025787354,0.13817617297172546,-0.01913967728614807,0.01913967728614807
n07614500,ice_cream,0,184,zoom_blur,blur,3,0.3724963963031769,0.3887586295604706,0.0162622332572937,0.0162622332572937,0.30182477831840515,0.2522723078727722,-0.049552470445632935,0.049552470445632935,0.025447992607951164,0.004014167003333569,-0.021433825604617596,0.021433825604617596,0.061977263540029526,0.033573172986507416,-0.02840409055352211,0.02840409055352211,0.061977263540029526,0.033573172986507416,-0.02840409055352211,0.02840409055352211,5.5735063272692535,5.800299748519764,0.22679342125051072,0.22679342125051072,0.3692229986190796,0.3006271421909332,-0.06859585642814636,0.06859585642814636,0.15731585025787354,0.1320999711751938,-0.02521587908267975,0.02521587908267975
n07614500,ice_cream,0,184,zoom_blur,blur,4,0.3724963963031769,0.39212101697921753,0.01962462067604065,0.01962462067604065,0.30182477831840515,0.24704085290431976,-0.05478392541408539,0.05478392541408539,0.025447992607951164,0.0035802340134978294,-0.021867758594453335,0.021867758594453335,0.061977263540029526,0.03167339041829109,-0.030303873121738434,0.030303873121738434,0.061977263540029526,0.03167339041829109,-0.030303873121738434,0.030303873121738434,5.5735063272692535,5.79693503716446,0.2234287098952068,0.2234287098952068,0.3692229986190796,0.28856155276298523,-0.08066144585609436,0.08066144585609436,0.15731585025787354,0.12833185493946075,-0.02898399531841278,0.02898399531841278
n07614500,ice_cream,0,184,zoom_blur,blur,5,0.3724963963031769,0.3961028754711151,0.023606479167938232,0.023606479167938232,0.30182477831840515,0.2381848692893982,-0.06363990902900696,0.06363990902900696,0.025447992607951164,0.0034211892634630203,-0.022026803344488144,0.022026803344488144,0.061977263540029526,0.029819132760167122,-0.032158130779862404,0.032158130779862404,0.061977263540029526,0.029819132760167122,-0.032158130779862404,0.032158130779862404,5.5735063272692535,5.777959746617283,0.2044534193480292,0.2044534193480292,0.3692229986190796,0.2701272666454315,-0.09909573197364807,0.09909573197364807,0.15731585025787354,0.12219816446304321,-0.03511768579483032,0.03511768579483032
n07614500,ice_cream,0,184,snow,weather,1,0.3724963963031769,0.5229196548461914,0.15042325854301453,0.15042325854301453,0.30182477831840515,0.3208400309085846,0.019015252590179443,0.019015252590179443,0.025447992607951164,0.020997963845729828,-0.004450028762221336,0.004450028762221336,0.061977263540029526,0.07408483326435089,0.012107569724321365,0.012107569724321365,0.061977263540029526,0.07408483326435089,0.012107569724321365,0.012107569724321365,5.5735063272692535,5.491816856818087,-0.08168947045116681,0.08168947045116681,0.3692229986190796,0.1646718829870224,-0.2045511156320572,0.2045511156320572,0.15731585025787354,0.11548752337694168,-0.041828326880931854,0.041828326880931854
n07614500,ice_cream,0,184,snow,weather,2,0.3724963963031769,0.6202651262283325,0.24776872992515564,0.24776872992515564,0.30182477831840515,0.3088482916355133,0.007023513317108154,0.007023513317108154,0.025447992607951164,0.021168190985918045,-0.004279801622033119,0.004279801622033119,0.061977263540029526,0.08407916128635406,0.02210189774632454,0.02210189774632454,0.061977263540029526,0.08407916128635406,0.02210189774632454,0.02210189774632454,5.5735063272692535,5.1130429433395115,-0.46046338392974206,0.46046338392974206,0.3692229986190796,0.10326725244522095,-0.26595574617385864,0.26595574617385864,0.15731585025787354,0.08945409208536148,-0.06786175817251205,0.06786175817251205
n07614500,ice_cream,0,184,snow,weather,3,0.3724963963031769,0.6142088770866394,0.24171248078346252,0.24171248078346252,0.30182477831840515,0.3114420771598816,0.00961729884147644,0.00961729884147644,0.025447992607951164,0.017940906807780266,-0.0075070858001708984,0.0075070858001708984,0.061977263540029526,0.07506565004587173,0.013088386505842209,0.013088386505842209,0.061977263540029526,0.07506565004587173,0.013088386505842209,0.013088386505842209,5.5735063272692535,5.098981951604428,-0.4745243756648252,0.4745243756648252,0.3692229986190796,0.10581772029399872,-0.26340527832508087,0.26340527832508087,0.15731585025787354,0.09045141190290451,-0.06686443835496902,0.06686443835496902
n07614500,ice_cream,0,184,snow,weather,4,0.3724963963031769,0.6701388359069824,0.29764243960380554,0.29764243960380554,0.30182477831840515,0.2961009442806244,-0.005723834037780762,0.005723834037780762,0.025447992607951164,0.015730684623122215,-0.009717307984828949,0.009717307984828949,0.061977263540029526,0.07690611481666565,0.014928851276636124,0.014928851276636124,0.061977263540029526,0.07690611481666565,0.014928851276636124,0.014928851276636124,5.5735063272692535,4.853721363871616,-0.7197849633976379,0.7197849633976379,0.3692229986190796,0.08135223388671875,-0.28787076473236084,0.28787076473236084,0.15731585025787354,0.07928310334682465,-0.07803274691104889,0.07803274691104889
n07614500,ice_cream,0,184,snow,weather,5,0.3724963963031769,0.7186078429222107,0.3461114466190338,0.3461114466190338,0.30182477831840515,0.27082929015159607,-0.030995488166809082,0.030995488166809082,0.025447992607951164,0.013344090431928635,-0.01210390217602253,0.01210390217602253,0.061977263540029526,0.07056926935911179,0.00859200581908226,0.00859200581908226,0.061977263540029526,0.07056926935911179,0.00859200581908226,0.00859200581908226,5.5735063272692535,4.48787826127831,-1.0856280659909432,1.0856280659909432,0.3692229986190796,0.05588071793317795,-0.31334228068590164,0.31334228068590164,0.15731585025787354,0.06243935227394104,-0.0948764979839325,0.0948764979839325
n07614500,ice_cream,0,184,frost,weather,1,0.3724963963031769,0.6539873480796814,0.2814909517765045,0.2814909517765045,0.30182477831840515,0.26992544531822205,-0.031899333000183105,0.031899333000183105,0.025447992607951164,0.010197668336331844,-0.01525032427161932,0.01525032427161932,0.061977263540029526,0.0559513196349144,-0.0060259439051151276,0.0060259439051151276,0.061977263540029526,0.0559513196349144,-0.0060259439051151276,0.0060259439051151276,5.5735063272692535,5.135671994493305,-0.43783433277594863,0.43783433277594863,0.3692229986190796,0.1346404254436493,-0.2345825731754303,0.2345825731754303,0.15731585025787354,0.12867817282676697,-0.028637677431106567,0.028637677431106567
n07614500,ice_cream,0,184,frost,weather,2,0.3724963963031769,0.6637434959411621,0.29124709963798523,0.29124709963798523,0.30182477831840515,0.2304220050573349,-0.07140277326107025,0.07140277326107025,0.025447992607951164,0.009518844075500965,-0.0159291485324502,0.0159291485324502,0.061977263540029526,0.06093159317970276,-0.001045670360326767,0.001045670360326767,0.061977263540029526,0.06093159317970276,-0.001045670360326767,0.001045670360326767,5.5735063272692535,5.403808563247486,-0.16969776402176784,0.16969776402176784,0.3692229986190796,0.15417253971099854,-0.21505045890808105,0.21505045890808105,0.15731585025787354,0.12348268926143646,-0.03383316099643707,0.03383316099643707
n07614500,ice_cream,0,184,frost,weather,3,0.3724963963031769,0.6024784445762634,0.22998204827308655,0.22998204827308655,0.30182477831840515,0.23623916506767273,-0.06558561325073242,0.06558561325073242,0.025447992607951164,0.01595357432961464,-0.009494418278336525,0.009494418278336525,0.061977263540029526,0.07857625186443329,0.016598988324403763,0.016598988324403763,0.061977263540029526,0.07857625186443329,0.016598988324403763,0.016598988324403763,5.5735063272692535,5.743071346544673,0.1695650192754199,0.1695650192754199,0.3692229986190796,0.17562375962734222,-0.19359923899173737,0.19359923899173737,0.15731585025787354,0.11755134165287018,-0.03976450860500336,0.03976450860500336
n07614500,ice_cream,0,184,frost,weather,4,0.3724963963031769,0.6786733269691467,0.30617693066596985,0.30617693066596985,0.30182477831840515,0.19661957025527954,-0.10520520806312561,0.10520520806312561,0.025447992607951164,0.008661962114274502,-0.016786030493676662,0.016786030493676662,0.061977263540029526,0.06100768968462944,-0.0009695738554000854,0.0009695738554000854,0.061977263540029526,0.06100768968462944,-0.0009695738554000854,0.0009695738554000854,5.5735063272692535,5.402044902445511,-0.17146142482374227,0.17146142482374227,0.3692229986190796,0.15128201246261597,-0.21794098615646362,0.21794098615646362,0.15731585025787354,0.1116269901394844,-0.04568886011838913,0.04568886011838913
n07614500,ice_cream,0,184,frost,weather,5,0.3724963963031769,0.5215469598770142,0.14905056357383728,0.14905056357383728,0.30182477831840515,0.20003706216812134,-0.10178771615028381,0.10178771615028381,0.025447992607951164,0.014601396396756172,-0.010846596211194992,0.010846596211194992,0.061977263540029526,0.0656266137957573,0.003649350255727768,0.003649350255727768,0.061977263540029526,0.0656266137957573,0.003649350255727768,0.003649350255727768,5.5735063272692535,5.611479273719999,0.037972946450745226,0.037972946450745226,0.3692229986190796,0.20465311408042908,-0.1645698845386505,0.1645698845386505,0.15731585025787354,0.11090610176324844,-0.04640974849462509,0.04640974849462509
n07614500,ice_cream,0,184,fog,weather,1,0.3724963963031769,0.4346494972705841,0.06215310096740723,0.06215310096740723,0.30182477831840515,0.19604679942131042,-0.10577797889709473,0.10577797889709473,0.025447992607951164,0.004382786341011524,-0.02106520626693964,0.02106520626693964,0.061977263540029526,0.02574835903942585,-0.036228904500603676,0.036228904500603676,0.061977263540029526,0.02574835903942585,-0.036228904500603676,0.036228904500603676,5.5735063272692535,5.574575819844676,0.0010694925754224371,0.0010694925754224371,0.3692229986190796,0.10674763470888138,-0.2624753639101982,0.2624753639101982,0.15731585025787354,0.06297667324542999,-0.09433917701244354,0.09433917701244354
n07614500,ice_cream,0,184,fog,weather,2,0.3724963963031769,0.5148978233337402,0.14240142703056335,0.14240142703056335,0.30182477831840515,0.12596233189105988,-0.17586244642734528,0.17586244642734528,0.025447992607951164,0.002315176883712411,-0.023132815724238753,0.023132815724238753,0.061977263540029526,0.021217308938503265,-0.04075995460152626,0.04075995460152626,0.061977263540029526,0.021217308938503265,-0.04075995460152626,0.04075995460152626,5.5735063272692535,4.921888427967871,-0.6516178993013826,0.6516178993013826,0.3692229986190796,0.07427549362182617,-0.2949475049972534,0.2949475049972534,0.15731585025787354,0.05248679965734482,-0.10482905060052872,0.10482905060052872
n07614500,ice_cream,0,184,fog,weather,3,0.3724963963031769,0.501792848110199,0.1292964518070221,0.1292964518070221,0.30182477831840515,0.13799746334552765,-0.1638273149728775,0.1638273149728775,0.025447992607951164,0.0018330186139792204,-0.023614973993971944,0.023614973993971944,0.061977263540029526,0.019081609323620796,-0.04289565421640873,0.04289565421640873,0.061977263540029526,0.019081609323620796,-0.04289565421640873,0.04289565421640873,5.5735063272692535,5.145057734132989,-0.42844859313626493,0.42844859313626493,0.3692229986190796,0.06672341376543045,-0.30249958485364914,0.30249958485364914,0.15731585025787354,0.0449947789311409,-0.11232107132673264,0.11232107132673264
n07614500,ice_cream,0,184,fog,weather,4,0.3724963963031769,0.41028133034706116,0.03778493404388428,0.03778493404388428,0.30182477831840515,0.14856818318367004,-0.1532565951347351,0.1532565951347351,0.025447992607951164,0.002616154495626688,-0.022831838112324476,0.022831838112324476,0.061977263540029526,0.019410662353038788,-0.04256660118699074,0.04256660118699074,0.061977263540029526,0.019410662353038788,-0.04256660118699074,0.04256660118699074,5.5735063272692535,5.232455604003751,-0.3410507232655027,0.3410507232655027,0.3692229986190796,0.08525669574737549,-0.2839663028717041,0.2839663028717041,0.15731585025787354,0.04499570280313492,-0.11232014745473862,0.11232014745473862
n07614500,ice_cream,0,184,fog,weather,5,0.3724963963031769,0.44810765981674194,0.07561126351356506,0.07561126351356506,0.30182477831840515,0.16789792478084564,-0.1339268535375595,0.1339268535375595,0.025447992607951164,0.0021004038862884045,-0.02334758872166276,0.02334758872166276,0.061977263540029526,0.0191259253770113,-0.04285133816301823,0.04285133816301823,0.061977263540029526,0.0191259253770113,-0.04285133816301823,0.04285133816301823,5.5735063272692535,5.4176979003027395,-0.1558084269665141,0.1558084269665141,0.3692229986190796,0.07206219434738159,-0.297160804271698,0.297160804271698,0.15731585025787354,0.03938600420951843,-0.1179298460483551,0.1179298460483551
n07614500,ice_cream,0,184,brightness,weather,1,0.3724963963031769,0.4400233030319214,0.0675269067287445,0.0675269067287445,0.30182477831840515,0.30319494009017944,0.001370161771774292,0.001370161771774292,0.025447992607951164,0.021116837859153748,-0.004331154748797417,0.004331154748797417,0.061977263540029526,0.06346407532691956,0.00148681178689003,0.00148681178689003,0.061977263540029526,0.06346407532691956,0.00148681178689003,0.00148681178689003,5.5735063272692535,5.703572694395008,0.13006636712575403,0.13006636712575403,0.3692229986190796,0.3717219829559326,0.0024989843368530273,0.0024989843368530273,0.15731585025787354,0.19363492727279663,0.036319077014923096,0.036319077014923096
n07614500,ice_cream,0,184,brightness,weather,2,0.3724963963031769,0.5002622604370117,0.12776586413383484,0.12776586413383484,0.30182477831840515,0.2939201891422272,-0.007904589176177979,0.007904589176177979,0.025447992607951164,0.017980126664042473,-0.007467865943908691,0.007467865943908691,0.061977263540029526,0.06335179507732391,0.0013745315372943878,0.0013745315372943878,0.061977263540029526,0.06335179507732391,0.0013745315372943878,0.0013745315372943878,5.5735063272692535,5.683495259811257,0.10998893254200315,0.10998893254200315,0.3692229986190796,0.3724291920661926,0.003206193447113037,0.003206193447113037,0.15731585025787354,0.2328566312789917,0.07554078102111816,0.07554078102111816
