wnid,n_img,brightness,contrast,colorfulness,saturation,hf_ratio,edge_strength,entropy
n02687172,25,0.48675510883331297,0.228285873234272,0.08686309613287449,0.22085806608200073,0.011830373327247798,0.028521930500864982,6.846000027834828
n02690373,25,0.5667000150680542,0.20050489395856858,0.11785469561815262,0.18167853951454163,0.007720909286290407,0.026475458815693857,6.594079816097027
n02692877,25,0.5281202751398086,0.1590429363399744,0.12795189244672656,0.24103232173249126,0.006307804026437225,0.019056786010041835,6.290204313604239
n02699494,25,0.3793891468644142,0.1946948993206024,0.17256794422864913,0.3914763730764389,0.03363658372312784,0.05547572083771229,7.361192452988981
n02701002,25,0.4411416518688202,0.26503536581993103,0.2536075285077095,0.26193670749664305,0.02199024712666869,0.04728557862341404,7.64887311679102
n02704792,25,0.5045637607574462,0.25009403347969056,0.12213076547719538,0.2062232417287305,0.01527863391675055,0.045145689472556115,7.418920748218384
n02708093,25,0.5704763513803482,0.20807295233011247,0.12409176159650087,0.23959429666399956,0.01746127540245652,0.04235481008887291,6.642965416181934
n02727426,25,0.4493919134140015,0.23408788502216338,0.1826729127764702,0.35473684370517733,0.026800039149820806,0.058791846334934235,7.555188424627018
n02730930,25,0.48605828285217284,0.2115272870659828,0.21540541291236878,0.3660104411840439,0.01838841148652136,0.046361361220479014,7.229369321684766
n02747177,25,0.4440820682048798,0.21264440298080445,0.1768838396668434,0.32082215800881386,0.012728269444778562,0.03355476938188076,7.304695303335244
n02749479,25,0.44982372999191284,0.2529606765508652,0.10822133675217628,0.20410031713545324,0.020231351256370544,0.046174230948090554,7.104583966508443
n02769748,25,0.42166580200195314,0.239063883125782,0.15686785019934177,0.24137987032532693,0.01663618927821517,0.03529565595090389,6.940847750774502
n02776631,25,0.4351692122220993,0.2224205794930458,0.24409395784139634,0.4586804872751236,0.025233089812099933,0.05184084929525852,7.4771911602547325
n02777292,25,0.39329787373542785,0.21270775318145752,0.16252283990383148,0.358313664495945,0.019849037197418512,0.034768344424664976,6.744703481707086
n02782093,25,0.5150392210483551,0.20436673238873482,0.24364473730325698,0.38849531948566435,0.010213587651960551,0.027114590108394624,6.912553601305823
n02783161,25,0.4851934790611267,0.20476822674274445,0.19538656517863273,0.32587853401899336,0.009496138435788453,0.029643883258104325,6.9184322894952395
n02786058,25,0.5401866066455842,0.18714588820934297,0.21338598787784577,0.3637095975875855,0.004254561093403026,0.020454684924334287,6.722732066406914
n02787622,25,0.3824017769098282,0.23456723511219024,0.1559133657813072,0.3440429675579071,0.021032478846609592,0.0409251020103693,7.359653242814832
n02788148,25,0.4730439320206642,0.21450361996889114,0.1347484138607979,0.30114074766635895,0.017389839980751276,0.044676441103219985,7.341527134981707
n02790996,25,0.48759623765945437,0.2369218984246254,0.11767500836402178,0.18725655384361745,0.012223116513341665,0.036636086516082286,7.147584836758338
n02791124,25,0.4078021866083145,0.23869836688041687,0.1396350806951523,0.32135055541992186,0.021769016906619074,0.04547996677458286,7.465014845574752
n02791270,25,0.46251668691635134,0.26101420938968656,0.13861390382051467,0.25183417797088625,0.0213192433770746,0.04800073027610779,7.446983545827712
n02793495,25,0.465258823633194,0.2523932188749313,0.17230481296777725,0.33233863711357114,0.022736920900642874,0.049498623386025425,7.321676777425276
n02794156,25,0.4383358931541443,0.2263864755630493,0.1481419014761923,0.2998579721208807,0.01979196997359395,0.04256655722856521,7.054350810592586
n02795169,25,0.431191211938858,0.20691316485404967,0.15748946443200112,0.35769972175359727,0.015381317273713647,0.037709521576762196,7.226237366658504
n02797295,25,0.4295753562450409,0.23640741229057313,0.20670892030000687,0.3439155358076096,0.025318370684981346,0.05535711780190468,7.52711994521688
n02799071,25,0.47938973546028135,0.2061850282549858,0.1759938782453537,0.31754925817251206,0.01409028610214591,0.03953509010374546,7.1619674517860314
n02802426,25,0.4439131677150726,0.2240683203935623,0.1966823795437813,0.37229119896888735,0.01786737509071827,0.03944474078714848,7.162591678506008
n02804414,25,0.5280160248279572,0.1935770657658577,0.1372787917405367,0.23200434654951096,0.0069760681129992005,0.030807043835520746,7.2161736649859085
n02804610,25,0.4113510152697563,0.2345169734954834,0.1360475917160511,0.34051035159267484,0.019072819580323995,0.035092433616518974,6.692022647457752
n02807133,25,0.48032032787799833,0.21736100047826767,0.23609578609466553,0.3747535139322281,0.011097718765959143,0.037286238074302674,7.372664213823315
n02808304,25,0.50267995595932,0.18277870655059814,0.1991025035083294,0.3878375980257988,0.009480998660437763,0.03336712397634983,7.236263315995734
n02808440,25,0.5321240985393524,0.22054652392864227,0.13441092379391192,0.2473102280497551,0.009016859236580785,0.028941139969974758,7.100074019972206
n02814533,25,0.40846428215503694,0.23730893909931183,0.13637992158532142,0.29499263733625414,0.026405576262623073,0.049863038137555125,7.423012889312932
n02814860,25,0.45812465220689774,0.20484363317489623,0.21079085946083068,0.33890996903181075,0.009235555017367005,0.024118961393833162,6.772515520678248
n02815834,25,0.4641565716266632,0.19883909225463867,0.1114556184411049,0.2304065364599228,0.010909657794982194,0.028387376815080644,7.05503603144716
n02817516,25,0.3887584435939789,0.2386225187778473,0.21586558043956758,0.2922784024477005,0.025162301138043405,0.045328607484698295,7.325199377332228
n02823428,25,0.38642097502946854,0.2319270372390747,0.202328894585371,0.40514382898807527,0.029374952437356116,0.04288779374212027,7.036293598314175
n02823750,25,0.3938334137201309,0.22665750324726106,0.24393620133399962,0.43617155492305754,0.012822001483291387,0.03021330665796995,7.124166261662271
n02825657,25,0.5146694374084473,0.24608428478240968,0.14856227457523347,0.2360972771048546,0.01335850177332759,0.03917407732456923,7.103798809708495
n02834397,25,0.5458582031726837,0.19707123339176177,0.18910220831632615,0.2894395374506712,0.00900089954957366,0.03311119575053453,6.922090058503419
n02835271,25,0.44063543558120727,0.21645988404750824,0.14759576857089995,0.2438367211818695,0.032130289301276205,0.06084721684455872,7.397977782007128
n02837789,25,0.501298326253891,0.23486715376377107,0.23080116391181946,0.39820464193820954,0.013228794890455902,0.03855826754122973,7.272788585078014
n02840245,25,0.5513932055234909,0.24350735038518906,0.16489053092896938,0.2473836646974087,0.013909332491457461,0.030378858521580697,6.300258296726064
n02841315,25,0.45890764117240906,0.2683255243301392,0.16169133245944978,0.303326770067215,0.016538393162190915,0.042064660713076595,7.349712701652635
n02843684,25,0.427279554605484,0.23895622909069061,0.1564916890859604,0.310279977619648,0.02613537086173892,0.05373164236545563,7.500832213960682
n02859443,25,0.4457920289039612,0.21416911393404006,0.18140326216816902,0.356685534119606,0.02218476018868387,0.04693704981356859,7.359796300837514
n02860847,25,0.5137867033481598,0.24276819497346877,0.12843724004924298,0.18358452141284942,0.01600227034650743,0.04065469346940517,7.258861051583079
n02865351,25,0.4294557452201843,0.2203818029165268,0.16411857824772597,0.293308237195015,0.016523691322654487,0.037764598950743675,6.368857064618446
n02869837,25,0.5346321046352387,0.21186073690652849,0.21230296969413756,0.3374005700647831,0.009000165462493897,0.036794036626815796,7.263264543185427
n02870880,25,0.4132440787553787,0.22330762147903443,0.16762291312217711,0.33857066750526427,0.025661684847436847,0.04579147778451443,7.193893279327698
n02871525,25,0.3971566155552864,0.23035455316305162,0.18781329780817033,0.3499049472808838,0.0354190518707037,0.05612351529300213,7.508270572223439
n02877765,25,0.4396684640645981,0.21346707850694657,0.19785657346248628,0.3604472091794014,0.024090331448242068,0.047185848355293276,7.121877183584645
n02879718,25,0.4792283320426941,0.20513092041015624,0.16333193987607955,0.28983439803123473,0.01678362537641078,0.04075510364025831,6.6645680470198245
n02883205,25,0.4435414609313011,0.2549392569065094,0.11602084994316102,0.23628734197467566,0.013103833780623972,0.033732096031308174,7.233764056336975
n02892201,25,0.4639196515083313,0.1950801932811737,0.1013530071079731,0.2051314605772495,0.029317098800092936,0.05603935465216637,7.136463369062734
n02892767,25,0.5270096457004547,0.2003488165140152,0.1768978425860405,0.3118870866298675,0.00609519969439134,0.024656897764652966,7.0247513069759915
n02894605,25,0.5211608469486236,0.21130430042743684,0.11136880919337272,0.21149497836828232,0.011120212553068996,0.03396987222135067,6.928474980463531
n02895154,25,0.3708367210626602,0.21314578413963317,0.10784442529082298,0.2559618617594242,0.02140247980132699,0.03802940227091312,7.178429726478108
n02906734,25,0.4667219316959381,0.2087326666712761,0.19323257058858873,0.3468718189001083,0.01745754328556359,0.04704399816691875,7.2867798243060955
n02909870,25,0.48870083689689636,0.21446732103824614,0.1957251589000225,0.3300688576698303,0.010115773295983671,0.03419920116662979,7.147483490111245
n02910353,25,0.4639391049742699,0.2562031537294388,0.1530353644490242,0.2830657394230366,0.02008932011667639,0.035868700966238974,6.7800403607786
n02916936,25,0.4570822697877884,0.2638187718391418,0.11279384203255177,0.21258731588721275,0.016396652860566973,0.03998169854283333,6.950362215911215
n02917067,25,0.4529434847831726,0.26724770069122317,0.08676020756363868,0.1682853454351425,0.019021568475291132,0.04772885218262672,7.507779361840198
n02927161,25,0.4117904508113861,0.24126944839954376,0.22974154829978943,0.46172269582748415,0.02766006013378501,0.05933908522129059,7.649925307977043
n02930766,25,0.4337772738933563,0.2402359926700592,0.2174328926205635,0.3151750105619431,0.02213264975696802,0.04908859051764011,7.493346004610767
n02939185,25,0.4090286803245544,0.23960934817790985,0.15656287252902984,0.3191415923833847,0.021468970617279412,0.04737718030810356,7.503284292023482
n02948072,25,0.3231129245460033,0.20357696801424027,0.22318797141313554,0.4874567210674286,0.02089657590026036,0.026293765930458905,6.653363486681937
n02950826,25,0.4423693287372589,0.2489864182472229,0.1179041014611721,0.23912762820720673,0.019312688056379555,0.048051832653582094,7.355486467539031
n02951358,25,0.5286129462718964,0.1782516849040985,0.20464522302150726,0.2540812236070633,0.014514275528490543,0.04879265919327736,7.290266344391755
n02951585,25,0.5930242049694061,0.23972409665584565,0.12373342774808407,0.18209039717912673,0.005625219149515033,0.02601756863296032,6.576199922200174
n02963159,25,0.4838755404949188,0.21484212070703507,0.1528228233754635,0.31572762697935103,0.013596380287781358,0.0411680818349123,7.026567303486937
n02965783,25,0.3991794943809509,0.2689969342947006,0.1256057894229889,0.23930818110704422,0.01683828679844737,0.03789626613259316,7.354404037302352
n02966193,25,0.396813902258873,0.22205987930297852,0.20688254415988921,0.4230421328544617,0.029484652206301688,0.05358759880065918,7.447791123596074
n02966687,25,0.47997799277305603,0.28100409388542175,0.1706493888795376,0.2527620419859886,0.020061927624046804,0.046687334179878234,6.605308190420807
n02971356,25,0.48429795503616335,0.20025179237127305,0.18529132306575774,0.37238081425428393,0.008289672452956438,0.026769283525645733,7.071148782221153
n02974003,25,0.3947661131620407,0.2528835254907608,0.13166105449199678,0.22707244232296944,0.025987701397389172,0.04392688751220703,7.1771953937703685
n02977058,25,0.3912719848752022,0.21933552294969558,0.16739632904529572,0.33150117814540864,0.018564380249008538,0.03339986285194754,7.22741798189915
n02978881,25,0.43741491198539734,0.25181007087230683,0.13391561836004257,0.26601806193590166,0.016994265215471385,0.039801656901836395,7.185862273758975
n02979186,25,0.4719747906923294,0.2746709680557251,0.08455821923911572,0.17719777554273605,0.022619479075074195,0.046675397381186486,6.889190747663024
n02980441,25,0.4684630286693573,0.22764666497707367,0.1377105076611042,0.26589995235204694,0.019499765448272227,0.04698454029858112,7.282042251470141
n02981792,25,0.5504235184192657,0.17302190959453584,0.14814311243593692,0.23454544365406035,0.009918180601671338,0.032095234468579294,6.9500064849966074
n02988304,25,0.40747647881507876,0.24779723107814788,0.12722328618168832,0.25042407512664794,0.02154613595455885,0.03965996243059635,7.232427010439225
n02992211,25,0.35312066912651063,0.23896221220493316,0.2052441954612732,0.4274426013231277,0.021095441225916146,0.03465220555663109,6.983965382108693
n02992529,25,0.46315002501010893,0.28036953777074813,0.13220964826643467,0.22963989943265914,0.01738924133591354,0.03993123050779104,6.781305173566696
n02999410,25,0.46651138603687287,0.20260599344968797,0.12198671936988831,0.24818573892116547,0.020219515478238463,0.04101456150412559,6.929099914309699
n03000134,25,0.4535841292142868,0.21390012115240098,0.18766533508896827,0.35153428100049494,0.03227240366861224,0.06113175243139267,7.256920456473167
n03000247,25,0.4529362589120865,0.1966663470864296,0.11907316945493221,0.249113107919693,0.032597233327105644,0.05789171546697616,6.873335480984681
n03000684,25,0.4921564394235611,0.23885798513889311,0.20332350760698317,0.2886949917674065,0.019471096824854612,0.05359780006110668,7.221662444900611
n03014705,25,0.44173874974250793,0.20796110928058625,0.15766138926148415,0.3615957999229431,0.012859911257401109,0.03485920377075672,7.171731451139351
n03016953,25,0.4910552006959915,0.18345387130975724,0.16750496000051499,0.3569273081421852,0.011158642787486316,0.029859333150088787,7.1209217086915535
n03017168,25,0.41154325038194656,0.23404225319623947,0.14176222816109657,0.29863617032766343,0.018998520709574224,0.041740896701812746,7.194285709017866
n03018349,25,0.41352469742298126,0.1967359322309494,0.1743835389614105,0.3883837729692459,0.019334297962486743,0.03979090943932533,7.327742384269207
n03026506,25,0.46029665768146516,0.22587190806865692,0.2800363007187843,0.4050635302066803,0.012463744711130858,0.03441080376505852,6.870778646811686
n03028079,25,0.40388274908065797,0.2225981092453003,0.1381061803549528,0.32309298366308215,0.02269126302562654,0.045446847230196,7.294840157158356
n03032252,25,0.39842841237783433,0.23535485148429872,0.17185666248202325,0.36299050360918045,0.03167829556390643,0.0420724505931139,7.170524220830393
n03041632,25,0.45457486033439637,0.248134828209877,0.16095078393816947,0.3344277909398079,0.014064672547392547,0.03651107084006071,7.167322686112326
n03042490,25,0.449931001663208,0.20587525635957718,0.14648538559675217,0.38759576708078386,0.01772668706253171,0.04881318040192127,7.3459505566432775
n03045698,25,0.38994943737983706,0.23285205602645875,0.15466782748699187,0.3359540481492877,0.020885290447622537,0.03785775065422058,7.232958765157543
n03047690,25,0.4770048141479492,0.23857571929693222,0.16992100577801467,0.33062285542488096,0.012605688944458961,0.035411192253232,7.148401449857783
n03062245,25,0.46023268342018125,0.2095781210064888,0.160749329701066,0.2800352329015732,0.017735857469961046,0.035573052912950515,7.207642631900593
n03063599,25,0.4699612033367157,0.22715764999389648,0.22443834945559502,0.43793967485427854,0.012264112108387053,0.03388187915086746,7.3723919053781355
n03063689,25,0.4325081104040146,0.2391163355112076,0.11936769250780344,0.2575674584507942,0.0126429664157331,0.03308107487857342,7.167911557968564
n03065424,25,0.43407454192638395,0.23226845592260362,0.1539229842275381,0.3051744744181633,0.026055911350995303,0.04976415872573853,7.193809308091652
n03075370,25,0.4470888751745224,0.23144373059272766,0.11378010213375092,0.25328731909394264,0.019340557837858798,0.03914780579507351,6.91442660043474
n03085013,25,0.39847120106220246,0.2382006502151489,0.12532227970659732,0.2752302344143391,0.018909860709682105,0.036360260993242265,7.169940888386913
n03089624,25,0.4296811646223068,0.21457877576351167,0.2344281965494156,0.3888848507404327,0.034102134360000494,0.06587834089994431,7.560341702595379
n03095699,25,0.5015834188461303,0.2273830860853195,0.17236883491277694,0.2797065410017967,0.012351280730217695,0.034415234699845317,7.175081090659046
n03100240,25,0.4253833931684494,0.25947664976119994,0.1427842417359352,0.2677609086036682,0.02043458815664053,0.045670511573553084,7.442665052432329
n03109150,25,0.7173270893096924,0.2558224231004715,0.08610043194144965,0.12764214262366294,0.006194968316704035,0.028310676254332066,5.472629524829363
n03110669,25,0.4013552808761597,0.23265631705522538,0.17412963449954988,0.347137091755867,0.023299925848841666,0.04467496484518051,7.205188914934422
n03124043,25,0.4329454553127289,0.25262620747089387,0.16799447655677796,0.3376571607589722,0.01571675792336464,0.04191340662539005,7.332642728635006
n03124170,25,0.45091407477855683,0.25987513959407804,0.15008760750293731,0.31641110181808474,0.014937447896227241,0.039961698651313785,7.327810056348378
n03125729,25,0.46383547186851504,0.21422114849090576,0.1367460297048092,0.2751999086141586,0.010979610998183488,0.032468983605504036,7.3230064591384325
n03126707,25,0.5324422156810761,0.19376540273427964,0.17254292145371436,0.32768595188856126,0.01443760926835239,0.03384675893932581,6.658010797163189
n03127747,25,0.4328468704223633,0.2930958592891693,0.1611956137418747,0.21878852754831313,0.014228111542761325,0.035215597972273825,7.224809938705212
n03127925,25,0.45736191391944886,0.2025597134232521,0.1243781828135252,0.25574593856930733,0.021512130573391915,0.049726042151451114,7.385399772424941
n03131574,25,0.5100177609920502,0.16240231633186342,0.17270370483398437,0.30477620840072633,0.007993263490498066,0.03027857206761837,7.081827653119407
n03133878,25,0.40781812369823456,0.22184035897254945,0.20176880466169678,0.38700902629265327,0.015033015143126249,0.03730992399156094,7.414771453220288
n03134739,25,0.4598745739459991,0.2179410597681999,0.2452230378985405,0.434612455368042,0.021610554587095977,0.051834829673171046,7.294688461648106
n03141823,25,0.5080088365077973,0.21177038967609405,0.15169942520558835,0.2599991998076439,0.014484009617008268,0.03593345738947391,6.906488351904667
n03146219,25,0.37628826856613157,0.19776576936244963,0.14305567771196365,0.3530667647719383,0.018835619166493414,0.040395387187600135,7.37927619065945
n03160309,25,0.4792810571193695,0.22194769561290742,0.1121628449112177,0.22970560789108277,0.01029744499363005,0.034730838499963286,7.344406297933152
n03179701,25,0.44730025410652163,0.25638676643371583,0.14789373219013213,0.2844589364528656,0.01708461228758097,0.04004838980734348,7.478556650220195
n03180011,25,0.4344498062133789,0.2828073126077652,0.157452322691679,0.2800637663155794,0.01824649002403021,0.037456023395061495,7.1595663827372995
n03187595,25,0.43972216606140135,0.22489148259162903,0.16444156512618066,0.3217974674701691,0.01490075626410544,0.035352927707135676,7.327233748742713
n03188531,25,0.48427013218402865,0.20238027453422547,0.1671533876657486,0.3038780510425568,0.007822266421280802,0.02939091242849827,7.11853948836748
n03196217,25,0.42511487908661366,0.2442867001891136,0.15591622978448869,0.3333474241197109,0.01556317793438211,0.03140782387927175,6.539636927908532
n03197337,25,0.4039276033639908,0.2483082100749016,0.2025572444498539,0.3755587363243103,0.02757566699758172,0.041725954711437224,6.955316602095445
n03201208,25,0.4669310164451599,0.22587652117013932,0.17028674945235253,0.3634502649307251,0.014245586153119803,0.03554739393293858,7.219208311232402
n03207743,25,0.5287212550640106,0.15028944730758667,0.18238756507635118,0.3442397148907185,0.022843480510637164,0.07038749501109123,7.008574266819491
n03207941,25,0.486116886138916,0.2155836856365204,0.1293669269979,0.28647016763687133,0.019140920992940666,0.045508422292768955,7.34642910495035
n03208938,25,0.3729287362098694,0.24631451189517975,0.11418146440759301,0.20368171107023955,0.034308739062398674,0.055148799270391465,7.416954615023956
n03216828,25,0.48324679434299467,0.23480580747127533,0.12270228564739227,0.23920535445213317,0.02505192570388317,0.04730171162635088,7.109677205280361
n03218198,25,0.542318412065506,0.22970997035503388,0.11319340214133262,0.19877930283546447,0.01355372902005911,0.04444266520440578,7.223259187382272
n03220513,25,0.42066490948200225,0.22734406650066374,0.14210719108581543,0.2965087515115738,0.02653927152045071,0.0519384827464819,7.192493691317552
n03223299,25,0.4404677414894104,0.1973359113931656,0.1338225767761469,0.24688406318426132,0.012604896519333124,0.035211166515946385,6.998616874473575
n03240683,25,0.5476753067970276,0.21173351496458054,0.16439680591225625,0.27047758728265764,0.013060250859707594,0.038782490491867064,7.042809393146914
n03249569,25,0.37160833582282066,0.24763358265161514,0.1713130685687065,0.34200739800930025,0.028295790404081346,0.04509260468184948,7.215740805986017
n03250847,25,0.4446538153290749,0.21870190292596817,0.12144596710801124,0.27679095298051837,0.015658314838074148,0.03200582876801491,6.735583716408583
n03255030,25,0.4444836395978928,0.24172456681728363,0.1730910834670067,0.282916904091835,0.014109959602355957,0.03650997765362263,7.2325035888342875
n03259280,25,0.39139976501464846,0.23101468205451967,0.17683986492455006,0.3687392091751099,0.01954454677179456,0.045017735287547114,7.493957360690075
n03271574,25,0.46759699285030365,0.2379875111579895,0.1371358136832714,0.21676709562540053,0.02831144436262548,0.05330057971179485,7.119629969292077
n03272010,25,0.2854756411910057,0.2300589883327484,0.17916904479265214,0.4113075497746468,0.04650287888944149,0.04379397891461849,6.866381734134991
n03272562,25,0.4693256336450577,0.24463480710983276,0.19403900027275087,0.28678007662296295,0.02228546105325222,0.05224438913166523,7.47017877158034
n03290653,25,0.3843602579832077,0.22253135204315186,0.16472484350204467,0.37558574974536896,0.019594011511653662,0.03950797580182552,7.335162537027095
n03291819,25,0.5654737877845765,0.17925850689411163,0.18929324060678482,0.29174332424998284,0.008707311851903796,0.03187895230948925,6.604834922033583
n03297495,25,0.50826709151268,0.29510487854480744,0.06144381732679904,0.14702714352868498,0.007437875303439796,0.03261014424264431,6.978832437682089
n03314780,25,0.6192413818836212,0.2261369287967682,0.17030237078666688,0.2587133198976517,0.005024634995497763,0.026791814975440503,6.591007904450738
n03325584,25,0.38593689739704135,0.240357728600502,0.23141066670417787,0.38347333908081055,0.014450017372146249,0.03628897495567798,7.323855829789328
n03337140,25,0.4488774609565735,0.18326786652207375,0.1297748264670372,0.3363456678390503,0.012908903304487468,0.02794317215681076,6.958274951221395
n03344393,25,0.5347979974746704,0.2036228334903717,0.13620517998933793,0.21706986755132676,0.011714086537249386,0.03348481118679047,7.238102981964452
n03345487,25,0.4163977074623108,0.2354071044921875,0.25163852334022524,0.3164482116699219,0.03110371429473162,0.056612140089273455,7.498412638822738
n03347037,25,0.4597617208957672,0.20016756027936936,0.1534839627891779,0.32460956379771233,0.019518020027317107,0.04487612936645746,6.962750009865141
n03355925,25,0.5516528856754302,0.1996936619281769,0.15023569792509078,0.25496053099632265,0.008677669921889902,0.025054272264242172,6.610511228996615
n03372029,25,0.3952233773469925,0.23949185609817505,0.17650622375309466,0.3603469878435135,0.019698931202292443,0.03975146770477295,7.195395107761426
n03376595,25,0.4676024329662323,0.2153996503353119,0.15843883894383906,0.2782940798997879,0.0136778830178082,0.03810861900448799,7.304445763017511
n03379051,25,0.3537332385778427,0.2650818020105362,0.14690257593989373,0.23704692885279655,0.03360716063529253,0.053673851490020755,7.222391962755362
n03384352,25,0.458987187743187,0.25810706794261934,0.18733589321374894,0.2869266626238823,0.021836831141263245,0.05075909048318863,7.433977029898233
n03388043,25,0.3780048254132271,0.20916581511497498,0.17607119090855122,0.36986518919467926,0.023607108667492868,0.03934243530035019,7.123009416471643
n03388183,25,0.5111019223928451,0.24315684735774995,0.1274687232077122,0.25367087200284005,0.007984458389692008,0.02587449301034212,6.898521632756189
n03388549,25,0.46216806054115295,0.22571100950241088,0.15077201262116433,0.31103837460279465,0.01493112439289689,0.04130187831819057,7.479205142619249
n03393912,25,0.40998557686805726,0.20560892283916474,0.14589226260781288,0.28770151764154434,0.021719508273527026,0.04206033103168011,7.019715602995261
n03394916,25,0.33809843480587004,0.23584016501903535,0.16333727717399596,0.4059534811973572,0.03730073120445013,0.053396095037460324,7.233995128887335
n03400231,25,0.43040939152240754,0.22136304795742034,0.1629492824524641,0.3020557442307472,0.015432541561312973,0.035952021665871144,7.0501248454858425
n03404251,25,0.37718394696712493,0.2247652468085289,0.1326855830848217,0.332676936686039,0.02778683876618743,0.04255376406013966,7.1807800574167
n03417042,25,0.42014492154121397,0.24810886561870574,0.14662364840507508,0.2890486186742783,0.02047044984996319,0.044182293117046356,7.42896523832552
n03424325,25,0.3848056674003601,0.2594212681055069,0.08883804697543382,0.18674565330147744,0.020086423084139823,0.03722555853426456,6.804328454783062
n03425413,25,0.43764882802963256,0.2279369777441025,0.1821788555383682,0.28554917097091675,0.022442825371399522,0.04875603459775448,7.495829688756784
n03443371,25,0.44630684465169906,0.21362384110689164,0.17450135976076125,0.39421466395258903,0.015589039903134108,0.03288461394608021,7.083024128415255
n03444034,25,0.41611250668764116,0.21383059561252593,0.14691653728485107,0.23580879896879195,0.026131493598222734,0.04591510243713856,7.165119415958633
n03445777,25,0.49170479595661165,0.19270561292767524,0.14535785190761089,0.32428725495934485,0.007472153226844966,0.026524144671857357,6.842719975441404
n03445924,25,0.40881201207637785,0.23631931185722352,0.1438471047580242,0.2643568480014801,0.024474211484193802,0.04809000298380852,7.4507563082882395
n03447447,25,0.4879074609279633,0.2566503530740738,0.14460618764162064,0.2440565186738968,0.02111366907134652,0.051624693423509595,7.412912145009404
n03447721,25,0.46884060502052305,0.22232479214668274,0.1323027940094471,0.2944574847817421,0.012707354857120663,0.03693886913359165,7.236593198697936
n03450230,25,0.5117855036258697,0.2275712037086487,0.19555056378245353,0.306252998560667,0.012177543686702848,0.03685698926448822,7.264154400071906
n03452741,25,0.3698883834481239,0.26212398290634153,0.12749238612130284,0.28949528411962094,0.023002363462001085,0.04059785280376673,7.164745787300725
n03457902,25,0.47439293295145035,0.23068525552749633,0.14029673658311367,0.2788627678155899,0.029204717874526977,0.06248236730694771,7.428828014727221
n03459775,25,0.3602567645907402,0.2684745013713837,0.13859171599149703,0.24287527352571486,0.04336699228733778,0.061197225600481034,7.178566970890361
n03461385,25,0.4152685290575027,0.22711322247982024,0.23319576904177666,0.4425128048658371,0.02591734018176794,0.05966957494616509,7.64728850058093
n03467068,25,0.4192294156551361,0.2138236790895462,0.14456772953271865,0.29625144332647324,0.020561104379594325,0.0383966326713562,7.207912849819229
n03476684,25,0.5753943490982055,0.17873040050268174,0.19336150586605072,0.27454769492149356,0.008683976507745684,0.03365501694381237,6.876364641811797
n03476991,25,0.41401694506406783,0.24197692960500716,0.18143934391438962,0.31850973337888716,0.015231762072071433,0.03413990415632725,6.884768456013367
n03478589,25,0.47388800859451297,0.2549660450220108,0.11601057693362236,0.23568523317575454,0.018056115545332433,0.04659484848380089,7.347675752625787
n03481172,25,0.47468529105186463,0.21134824216365813,0.13179873630404473,0.26783900156617163,0.010812866855412722,0.03567722525447607,7.117164628484794
n03482405,25,0.4924525535106659,0.23651127219200135,0.1827569329738617,0.3503116524219513,0.02179793568328023,0.05591163299977779,7.389266610714925
n03483316,25,0.43991746127605436,0.2335162478685379,0.20978452112525703,0.38324786074459555,0.011596553921699525,0.030000490844249727,7.030312280602998
n03485407,25,0.46770886778831483,0.23772366523742675,0.16712158530950547,0.2707426397502422,0.016533085741102696,0.036063200160861016,7.021579988832066
n03485794,25,0.5516037321090699,0.15532590508460997,0.10335582412779332,0.18566326335072517,0.006503279011230916,0.030749515034258365,6.702527722108329
n03492542,25,0.42231118738651274,0.25260944247245787,0.12145843300968409,0.24047874368727207,0.02206128092482686,0.04447726789861917,7.368811147303335
n03494278,25,0.36661848485469817,0.23121168792247773,0.14429299116134645,0.32665151476860044,0.01906897397711873,0.03411461390554905,7.23145690126956
n03495258,25,0.3883499777317047,0.22668282985687255,0.196590895652771,0.39720070838928223,0.02604307260364294,0.04821211151778698,7.426150562807871
n03496892,25,0.47332268238067626,0.21864753305912019,0.24927859961986543,0.3883424645662308,0.014268979458138346,0.04278474815189839,7.268784980717551
n03498962,25,0.40273826658725737,0.21262994766235352,0.14288732200860976,0.32355925351381304,0.020407145658973603,0.04248659558594227,7.122528134138504
n03527444,25,0.43701237976551055,0.22164019644260408,0.17772720098495484,0.3514974194765091,0.01691698902286589,0.0392508140578866,7.032563879490863
n03529860,25,0.37650708109140396,0.2380556881427765,0.16435756385326386,0.33033367156982424,0.016976102869957686,0.03131975218653679,7.1737748540545825
n03530642,25,0.45352206110954285,0.1983414477109909,0.18294378921389579,0.4535371705889702,0.025160468444228173,0.05597159139811993,7.463295466740184
n03532672,25,0.5263855397701264,0.19225420594215392,0.15287096336483955,0.2718523121997714,0.009977769858669489,0.030588320419192315,6.772890948727857
n03534580,25,0.4027423179149628,0.24430195093154908,0.14689248636364938,0.352241278886795,0.01867731871083379,0.042064854428172115,7.416163784478792
n03535780,25,0.4169600257277489,0.22407465875148774,0.18507162004709243,0.2859727016091347,0.02084385683760047,0.04019805286079645,7.081463237108604
n03538406,25,0.46303975105285644,0.2442907750606537,0.13531391680240631,0.24759273797273637,0.022566767344251275,0.05197501011192798,7.50463565511429
n03544143,25,0.48075433731079104,0.23680049061775207,0.17451014682650567,0.36015461713075636,0.01148471279302612,0.030772977992892265,7.038774540156976
