model,method,wnid,name,image_pos,image_idx,corruption,family,severity,prob_clean,prob_corr,prob_drop,correct_clean,correct_corr,xai_iou,xai_corr,centroid_shift,entropy_clean,entropy_corr,entropy_delta,family_model,clean_brightness,corr_brightness,delta_brightness,abs_delta_brightness,clean_contrast,corr_contrast,delta_contrast,abs_delta_contrast,clean_hf_energy,corr_hf_energy,delta_hf_energy,abs_delta_hf_energy,clean_edge_strength,corr_edge_strength,delta_edge_strength,abs_delta_edge_strength,clean_edge_density,corr_edge_density,delta_edge_density,abs_delta_edge_density,clean_entropy,corr_entropy,delta_entropy,abs_delta_entropy,clean_saturation,corr_saturation,delta_saturation,abs_delta_saturation,clean_colorfulness,corr_colorfulness,delta_colorfulness,abs_delta_colorfulness
vit_b_16,cam,n07614500,ice_cream,0,184,impulse_noise,noise,1,0.21775272488594055,0.6189082264900208,-0.4011555016040802,0,1,0.2632141958217971,0.41825065761038144,25.93230926899248,1.8182440098509283,2.6061113807958045,0.7878673709448762,ViT,0.3724963963031769,0.3760182559490204,0.003521859645843506,0.003521859645843506,0.30182477831840515,0.3006265163421631,-0.0011982619762420654,0.0011982619762420654,0.025447992607951164,0.043504927307367325,0.01805693469941616,0.01805693469941616,0.061977263540029526,0.08028461784124374,0.018307354301214218,0.018307354301214218,0.061977263540029526,0.08028461784124374,0.018307354301214218,0.018307354301214218,5.5735063272692535,5.598804090994534,0.025297763725280475,0.025297763725280475,0.3692229986190796,0.4075329303741455,0.03830993175506592,0.03830993175506592,0.15731585025787354,0.2563500702381134,0.09903421998023987,0.09903421998023987
vit_b_16,ig,n07614500,ice_cream,0,184,impulse_noise,noise,1,0.21775272488594055,0.6189082264900208,-0.4011555016040802,0,1,0.3810375670840787,0.5701508222582883,4.863926503867436,2.3110093039311543,1.1675484960978484,-1.143460807833306,ViT,0.3724963963031769,0.3760182559490204,0.003521859645843506,0.003521859645843506,0.30182477831840515,0.3006265163421631,-0.0011982619762420654,0.0011982619762420654,0.025447992607951164,0.043504927307367325,0.01805693469941616,0.01805693469941616,0.061977263540029526,0.08028461784124374,0.018307354301214218,0.018307354301214218,0.061977263540029526,0.08028461784124374,0.018307354301214218,0.018307354301214218,5.5735063272692535,5.598804090994534,0.025297763725280475,0.025297763725280475,0.3692229986190796,0.4075329303741455,0.03830993175506592,0.03830993175506592,0.15731585025787354,0.2563500702381134,0.09903421998023987,0.09903421998023987
vit_b_16,rollout,n07614500,ice_cream,0,184,impulse_noise,noise,2,0.21775272488594055,0.4010277986526489,-0.18327507376670837,0,1,0.494972815967826,0.7358310364868963,7.565208420788119,2.937563183128173,3.9544671111428342,1.0169039280146612,ViT,0.3724963963031769,0.3803384006023407,0.007842004299163818,0.007842004299163818,0.30182477831840515,0.3001633286476135,-0.001661449670791626,0.001661449670791626,0.025447992607951164,0.06140999123454094,0.035961998626589775,0.035961998626589775,0.061977263540029526,0.09710951149463654,0.03513224795460701,0.03513224795460701,0.061977263540029526,0.09710951149463654,0.03513224795460701,0.03513224795460701,5.5735063272692535,5.62386229907572,0.050355971806466115,0.050355971806466115,0.3692229986190796,0.44279077649116516,0.07356777787208557,0.07356777787208557,0.15731585025787354,0.3204999268054962,0.16318407654762268,0.16318407654762268
vit_b_16,cam,n07614500,ice_cream,0,184,impulse_noise,noise,2,0.21775272488594055,0.4010277986526489,-0.18327507376670837,0,1,0.17300613496932515,-0.019014506718891853,37.91056349114643,1.8182440098509283,1.0185612731911013,-0.7996827366598269,ViT,0.3724963963031769,0.3803384006023407,0.007842004299163818,0.007842004299163818,0.30182477831840515,0.3001633286476135,-0.001661449670791626,0.001661449670791626,0.025447992607951164,0.06140999123454094,0.035961998626589775,0.035961998626589775,0.061977263540029526,0.09710951149463654,0.03513224795460701,0.03513224795460701,0.061977263540029526,0.09710951149463654,0.03513224795460701,0.03513224795460701,5.5735063272692535,5.62386229907572,0.050355971806466115,0.050355971806466115,0.3692229986190796,0.44279077649116516,0.07356777787208557,0.07356777787208557,0.15731585025787354,0.3204999268054962,0.16318407654762268,0.16318407654762268
vit_b_16,ig,n07614500,ice_cream,0,184,impulse_noise,noise,2,0.21775272488594055,0.4010277986526489,-0.18327507376670837,0,1,0.29354901076238965,0.3986547242363914,9.042296751343667,2.3110093039311543,2.4326567884888326,0.12164748455767826,ViT,0.3724963963031769,0.3803384006023407,0.007842004299163818,0.007842004299163818,0.30182477831840515,0.3001633286476135,-0.001661449670791626,0.001661449670791626,0.025447992607951164,0.06140999123454094,0.035961998626589775,0.035961998626589775,0.061977263540029526,0.09710951149463654,0.03513224795460701,0.03513224795460701,0.061977263540029526,0.09710951149463654,0.03513224795460701,0.03513224795460701,5.5735063272692535,5.62386229907572,0.050355971806466115,0.050355971806466115,0.3692229986190796,0.44279077649116516,0.07356777787208557,0.07356777787208557,0.15731585025787354,0.3204999268054962,0.16318407654762268,0.16318407654762268
vit_b_16,rollout,n07614500,ice_cream,0,184,impulse_noise,noise,3,0.21775272488594055,0.209567129611969,0.008185595273971558,0,0,0.41408946812257835,0.5587993161689496,13.075606705018973,2.937563183128173,4.138802283423215,1.2012391002950418,ViT,0.3724963963031769,0.3842979073524475,0.01180151104927063,0.01180151104927063,0.30182477831840515,0.29919320344924927,-0.002631574869155884,0.002631574869155884,0.025447992607951164,0.0764477327466011,0.05099974013864994,0.05099974013864994,0.061977263540029526,0.11124012619256973,0.04926286265254021,0.04926286265254021,0.061977263540029526,0.11124012619256973,0.04926286265254021,0.04926286265254021,5.5735063272692535,5.647103079750375,0.07359675248112119,0.07359675248112119,0.3692229986190796,0.47576117515563965,0.10653817653656006,0.10653817653656006,0.15731585025787354,0.3725331723690033,0.21521732211112976,0.21521732211112976
vit_b_16,cam,n07614500,ice_cream,0,184,impulse_noise,noise,3,0.21775272488594055,0.209567129611969,0.008185595273971558,0,0,0.4022771723945236,0.5599358764158109,18.190636281111324,1.8182440098509283,1.5795606207432542,-0.23868338910767406,ViT,0.3724963963031769,0.3842979073524475,0.01180151104927063,0.01180151104927063,0.30182477831840515,0.29919320344924927,-0.002631574869155884,0.002631574869155884,0.025447992607951164,0.0764477327466011,0.05099974013864994,0.05099974013864994,0.061977263540029526,0.11124012619256973,0.04926286265254021,0.04926286265254021,0.061977263540029526,0.11124012619256973,0.04926286265254021,0.04926286265254021,5.5735063272692535,5.647103079750375,0.07359675248112119,0.07359675248112119,0.3692229986190796,0.47576117515563965,0.10653817653656006,0.10653817653656006,0.15731585025787354,0.3725331723690033,0.21521732211112976,0.21521732211112976
vit_b_16,ig,n07614500,ice_cream,0,184,impulse_noise,noise,3,0.21775272488594055,0.209567129611969,0.008185595273971558,0,0,0.29022305071671917,0.4051828170270931,9.713537783295177,2.3110093039311543,2.5575866450805367,0.24657734114938235,ViT,0.3724963963031769,0.3842979073524475,0.01180151104927063,0.01180151104927063,0.30182477831840515,0.29919320344924927,-0.002631574869155884,0.002631574869155884,0.025447992607951164,0.0764477327466011,0.05099974013864994,0.05099974013864994,0.061977263540029526,0.11124012619256973,0.04926286265254021,0.04926286265254021,0.061977263540029526,0.11124012619256973,0.04926286265254021,0.04926286265254021,5.5735063272692535,5.647103079750375,0.07359675248112119,0.07359675248112119,0.3692229986190796,0.47576117515563965,0.10653817653656006,0.10653817653656006,0.15731585025787354,0.3725331723690033,0.21521732211112976,0.21521732211112976
vit_b_16,rollout,n07614500,ice_cream,0,184,impulse_noise,noise,4,0.21775272488594055,0.09072945266962051,0.12702327221632004,0,0,0.2829477182666496,0.3473027168078971,14.849505717003876,2.937563183128173,4.237582656679896,1.300019473551723,ViT,0.3724963963031769,0.39521288871765137,0.022716492414474487,0.022716492414474487,0.30182477831840515,0.29832878708839417,-0.0034959912300109863,0.0034959912300109863,0.025447992607951164,0.11663106083869934,0.09118306823074818,0.09118306823074818,0.061977263540029526,0.14506599307060242,0.08308872953057289,0.08308872953057289,0.061977263540029526,0.14506599307060242,0.08308872953057289,0.08308872953057289,5.5735063272692535,5.693067253736416,0.11956092646716243,0.11956092646716243,0.3692229986190796,0.5566989183425903,0.18747591972351074,0.18747591972351074,0.15731585025787354,0.481916218996048,0.32460036873817444,0.32460036873817444
vit_b_16,cam,n07614500,ice_cream,0,184,impulse_noise,noise,4,0.21775272488594055,0.09072945266962051,0.12702327221632004,0,0,0.11206514513627298,0.03297332003640571,53.037422092654374,1.8182440098509283,4.423233239830577,2.6049892299796493,ViT,0.3724963963031769,0.39521288871765137,0.022716492414474487,0.022716492414474487,0.30182477831840515,0.29832878708839417,-0.0034959912300109863,0.0034959912300109863,0.025447992607951164,0.11663106083869934,0.09118306823074818,0.09118306823074818,0.061977263540029526,0.14506599307060242,0.08308872953057289,0.08308872953057289,0.061977263540029526,0.14506599307060242,0.08308872953057289,0.08308872953057289,5.5735063272692535,5.693067253736416,0.11956092646716243,0.11956092646716243,0.3692229986190796,0.5566989183425903,0.18747591972351074,0.18747591972351074,0.15731585025787354,0.481916218996048,0.32460036873817444,0.32460036873817444
vit_b_16,ig,n07614500,ice_cream,0,184,impulse_noise,noise,4,0.21775272488594055,0.09072945266962051,0.12702327221632004,0,0,0.2548921537980619,0.35310919522501993,12.96320746003498,2.3110093039311543,2.3665115841126516,0.05550228018149728,ViT,0.3724963963031769,0.39521288871765137,0.022716492414474487,0.022716492414474487,0.30182477831840515,0.29832878708839417,-0.0034959912300109863,0.0034959912300109863,0.025447992607951164,0.11663106083869934,0.09118306823074818,0.09118306823074818,0.061977263540029526,0.14506599307060242,0.08308872953057289,0.08308872953057289,0.061977263540029526,0.14506599307060242,0.08308872953057289,0.08308872953057289,5.5735063272692535,5.693067253736416,0.11956092646716243,0.11956092646716243,0.3692229986190796,0.5566989183425903,0.18747591972351074,0.18747591972351074,0.15731585025787354,0.481916218996048,0.32460036873817444,0.32460036873817444
vit_b_16,rollout,n07614500,ice_cream,0,184,impulse_noise,noise,5,0.21775272488594055,0.20341169834136963,0.014341026544570923,0,0,0.26237343563297905,0.32240139559357955,14.330168628903401,2.937563183128173,4.285742761853922,1.3481795787257491,ViT,0.3724963963031769,0.4074421226978302,0.03494572639465332,0.03494572639465332,0.30182477831840515,0.2975784242153168,-0.004246354103088379,0.004246354103088379,0.025447992607951164,0.16188108921051025,0.1364330966025591,0.1364330966025591,0.061977263540029526,0.1798674315214157,0.11789016798138618,0.11789016798138618,0.061977263540029526,0.1798674315214157,0.11789016798138618,0.11789016798138618,5.5735063272692535,5.733106510895297,0.15960018362604345,0.15960018362604345,0.3692229986190796,0.6439171433448792,0.27469414472579956,0.27469414472579956,0.15731585025787354,0.5832575559616089,0.42594170570373535,0.42594170570373535
vit_b_16,cam,n07614500,ice_cream,0,184,impulse_noise,noise,5,0.21775272488594055,0.20341169834136963,0.014341026544570923,0,0,0.27947737412364565,0.20117029615620982,24.125251562624996,1.8182440098509283,1.2947067447077774,-0.5235372651431509,ViT,0.3724963963031769,0.4074421226978302,0.03494572639465332,0.03494572639465332,0.30182477831840515,0.2975784242153168,-0.004246354103088379,0.004246354103088379,0.025447992607951164,0.16188108921051025,0.1364330966025591,0.1364330966025591,0.061977263540029526,0.1798674315214157,0.11789016798138618,0.11789016798138618,0.061977263540029526,0.1798674315214157,0.11789016798138618,0.11789016798138618,5.5735063272692535,5.733106510895297,0.15960018362604345,0.15960018362604345,0.3692229986190796,0.6439171433448792,0.27469414472579956,0.27469414472579956,0.15731585025787354,0.5832575559616089,0.42594170570373535,0.42594170570373535
vit_b_16,ig,n07614500,ice_cream,0,184,impulse_noise,noise,5,0.21775272488594055,0.20341169834136963,0.014341026544570923,0,0,0.19241965187429455,0.19999089817557592,9.947191283056643,2.3110093039311543,1.438226990273151,-0.8727823136580033,ViT,0.3724963963031769,0.4074421226978302,0.03494572639465332,0.03494572639465332,0.30182477831840515,0.2975784242153168,-0.004246354103088379,0.004246354103088379,0.025447992607951164,0.16188108921051025,0.1364330966025591,0.1364330966025591,0.061977263540029526,0.1798674315214157,0.11789016798138618,0.11789016798138618,0.061977263540029526,0.1798674315214157,0.11789016798138618,0.11789016798138618,5.5735063272692535,5.733106510895297,0.15960018362604345,0.15960018362604345,0.3692229986190796,0.6439171433448792,0.27469414472579956,0.27469414472579956,0.15731585025787354,0.5832575559616089,0.42594170570373535,0.42594170570373535
vit_b_16,rollout,n07614500,ice_cream,0,184,defocus_blur,blur,1,0.21775272488594055,0.12682485580444336,0.09092786908149719,0,0,0.7146151874946614,0.9734626415625484,1.6154502082462763,2.937563183128173,2.8874767605837466,-0.05008642254442641,ViT,0.3724963963031769,0.3706851899623871,-0.001811206340789795,0.001811206340789795,0.30182477831840515,0.2767602205276489,-0.025064557790756226,0.025064557790756226,0.025447992607951164,0.003112069796770811,-0.022335922811180353,0.022335922811180353,0.061977263540029526,0.038980480283498764,-0.02299678325653076,0.02299678325653076,0.061977263540029526,0.038980480283498764,-0.02299678325653076,0.02299678325653076,5.5735063272692535,5.682585618590265,0.10907929132101124,0.10907929132101124,0.3692229986190796,0.33200693130493164,-0.03721606731414795,0.03721606731414795,0.15731585025787354,0.14548960328102112,-0.011826246976852417,0.011826246976852417
vit_b_16,cam,n07614500,ice_cream,0,184,defocus_blur,blur,1,0.21775272488594055,0.12682485580444336,0.09092786908149719,0,0,0.22933251684017147,0.507449751799626,31.292964849975803,1.8182440098509283,4.0368894966393265,2.2186454867883985,ViT,0.3724963963031769,0.3706851899623871,-0.001811206340789795,0.001811206340789795,0.30182477831840515,0.2767602205276489,-0.025064557790756226,0.025064557790756226,0.025447992607951164,0.003112069796770811,-0.022335922811180353,0.022335922811180353,0.061977263540029526,0.038980480283498764,-0.02299678325653076,0.02299678325653076,0.061977263540029526,0.038980480283498764,-0.02299678325653076,0.02299678325653076,5.5735063272692535,5.682585618590265,0.10907929132101124,0.10907929132101124,0.3692229986190796,0.33200693130493164,-0.03721606731414795,0.03721606731414795,0.15731585025787354,0.14548960328102112,-0.011826246976852417,0.011826246976852417
vit_b_16,ig,n07614500,ice_cream,0,184,defocus_blur,blur,1,0.21775272488594055,0.12682485580444336,0.09092786908149719,0,0,0.3910873934437591,0.608291876984453,12.130539557402429,2.3110093039311543,2.3367594336878517,0.025750129756697326,ViT,0.3724963963031769,0.3706851899623871,-0.001811206340789795,0.001811206340789795,0.30182477831840515,0.2767602205276489,-0.025064557790756226,0.025064557790756226,0.025447992607951164,0.003112069796770811,-0.022335922811180353,0.022335922811180353,0.061977263540029526,0.038980480283498764,-0.02299678325653076,0.02299678325653076,0.061977263540029526,0.038980480283498764,-0.02299678325653076,0.02299678325653076,5.5735063272692535,5.682585618590265,0.10907929132101124,0.10907929132101124,0.3692229986190796,0.33200693130493164,-0.03721606731414795,0.03721606731414795,0.15731585025787354,0.14548960328102112,-0.011826246976852417,0.011826246976852417
vit_b_16,rollout,n07614500,ice_cream,0,184,defocus_blur,blur,2,0.21775272488594055,0.10886627435684204,0.10888645052909851,0,0,0.6514191690662279,0.9574950927667211,2.638502982611806,2.937563183128173,3.098323029762303,0.16075984663413,ViT,0.3724963963031769,0.37076619267463684,-0.001730203628540039,0.001730203628540039,0.30182477831840515,0.2677063047885895,-0.034118473529815674,0.034118473529815674,0.025447992607951164,0.002060797531157732,-0.023387195076793432,0.023387195076793432,0.061977263540029526,0.03340482711791992,-0.028572436422109604,0.028572436422109604,0.061977263540029526,0.03340482711791992,-0.028572436422109604,0.028572436422109604,5.5735063272692535,5.708099849398463,0.13459352212920983,0.13459352212920983,0.3692229986190796,0.320818156003952,-0.048404842615127563,0.048404842615127563,0.15731585025787354,0.1417279839515686,-0.015587866306304932,0.015587866306304932
vit_b_16,cam,n07614500,ice_cream,0,184,defocus_blur,blur,2,0.21775272488594055,0.10886627435684204,0.10888645052909851,0,0,0.26034277104651893,0.22661400440302412,38.93350168762403,1.8182440098509283,1.2186707478077314,-0.5995732620431968,ViT,0.3724963963031769,0.37076619267463684,-0.001730203628540039,0.001730203628540039,0.30182477831840515,0.2677063047885895,-0.034118473529815674,0.034118473529815674,0.025447992607951164,0.002060797531157732,-0.023387195076793432,0.023387195076793432,0.061977263540029526,0.03340482711791992,-0.028572436422109604,0.028572436422109604,0.061977263540029526,0.03340482711791992,-0.028572436422109604,0.028572436422109604,5.5735063272692535,5.708099849398463,0.13459352212920983,0.13459352212920983,0.3692229986190796,0.320818156003952,-0.048404842615127563,0.048404842615127563,0.15731585025787354,0.1417279839515686,-0.015587866306304932,0.015587866306304932
vit_b_16,ig,n07614500,ice_cream,0,184,defocus_blur,blur,2,0.21775272488594055,0.10886627435684204,0.10888645052909851,0,0,0.33938342452956094,0.5348356429272452,11.6970284399311,2.3110093039311543,2.3921629031352056,0.0811535992040513,ViT,0.3724963963031769,0.37076619267463684,-0.001730203628540039,0.001730203628540039,0.30182477831840515,0.2677063047885895,-0.034118473529815674,0.034118473529815674,0.025447992607951164,0.002060797531157732,-0.023387195076793432,0.023387195076793432,0.061977263540029526,0.03340482711791992,-0.028572436422109604,0.028572436422109604,0.061977263540029526,0.03340482711791992,-0.028572436422109604,0.028572436422109604,5.5735063272692535,5.708099849398463,0.13459352212920983,0.13459352212920983,0.3692229986190796,0.320818156003952,-0.048404842615127563,0.048404842615127563,0.15731585025787354,0.1417279839515686,-0.015587866306304932,0.015587866306304932
vit_b_16,rollout,n07614500,ice_cream,0,184,defocus_blur,blur,3,0.21775272488594055,0.08988681435585022,0.12786591053009033,0,0,0.5668566076028413,0.9161075197845591,5.012081184365376,2.937563183128173,3.2904017798749736,0.3528385967468006,ViT,0.3724963963031769,0.3707697093486786,-0.001726686954498291,0.001726686954498291,0.30182477831840515,0.2514601945877075,-0.05036458373069763,0.05036458373069763,0.025447992607951164,0.0019460303010419011,-0.023501962306909263,0.023501962306909263,0.061977263540029526,0.025707727298140526,-0.036269536241889,0.036269536241889,0.061977263540029526,0.025707727298140526,-0.036269536241889,0.036269536241889,5.5735063272692535,5.723933502751579,0.1504271754823252,0.1504271754823252,0.3692229986190796,0.3011949956417084,-0.06802800297737122,0.06802800297737122,0.15731585025787354,0.13492503762245178,-0.022390812635421753,0.022390812635421753
vit_b_16,cam,n07614500,ice_cream,0,184,defocus_blur,blur,3,0.21775272488594055,0.08988681435585022,0.12786591053009033,0,0,0.20007573341836735,0.4699236978365917,11.48944223621331,1.8182440098509283,1.0317923908725797,-0.7864516189783486,ViT,0.3724963963031769,0.3707697093486786,-0.001726686954498291,0.001726686954498291,0.30182477831840515,0.2514601945877075,-0.05036458373069763,0.05036458373069763,0.025447992607951164,0.0019460303010419011,-0.023501962306909263,0.023501962306909263,0.061977263540029526,0.025707727298140526,-0.036269536241889,0.036269536241889,0.061977263540029526,0.025707727298140526,-0.036269536241889,0.036269536241889,5.5735063272692535,5.723933502751579,0.1504271754823252,0.1504271754823252,0.3692229986190796,0.3011949956417084,-0.06802800297737122,0.06802800297737122,0.15731585025787354,0.13492503762245178,-0.022390812635421753,0.022390812635421753
vit_b_16,ig,n07614500,ice_cream,0,184,defocus_blur,blur,3,0.21775272488594055,0.08988681435585022,0.12786591053009033,0,0,0.296640826873385,0.3997482687613864,8.165871218751507,2.3110093039311543,2.1758215971336585,-0.1351877067974958,ViT,0.3724963963031769,0.3707697093486786,-0.001726686954498291,0.001726686954498291,0.30182477831840515,0.2514601945877075,-0.05036458373069763,0.05036458373069763,0.025447992607951164,0.0019460303010419011,-0.023501962306909263,0.023501962306909263,0.061977263540029526,0.025707727298140526,-0.036269536241889,0.036269536241889,0.061977263540029526,0.025707727298140526,-0.036269536241889,0.036269536241889,5.5735063272692535,5.723933502751579,0.1504271754823252,0.1504271754823252,0.3692229986190796,0.3011949956417084,-0.06802800297737122,0.06802800297737122,0.15731585025787354,0.13492503762245178,-0.022390812635421753,0.022390812635421753
vit_b_16,rollout,n07614500,ice_cream,0,184,defocus_blur,blur,4,0.21775272488594055,0.03459633141756058,0.18315639346837997,0,0,0.5026950142236862,0.8752504426426186,6.30304183101351,2.937563183128173,3.326651187120504,0.389088003992331,ViT,0.3724963963031769,0.37556469440460205,0.003068298101425171,0.003068298101425171,0.30182477831840515,0.24125716090202332,-0.060567617416381836,0.060567617416381836,0.025447992607951164,0.0015636620810255408,-0.023884330526925623,0.023884330526925623,0.061977263540029526,0.021021466702222824,-0.0409557968378067,0.0409557968378067,0.061977263540029526,0.021021466702222824,-0.0409557968378067,0.0409557968378067,5.5735063272692535,5.728813808622322,0.15530748135306816,0.15530748135306816,0.3692229986190796,0.28545355796813965,-0.08376944065093994,0.08376944065093994,0.15731585025787354,0.13073250651359558,-0.026583343744277954,0.026583343744277954
vit_b_16,cam,n07614500,ice_cream,0,184,defocus_blur,blur,4,0.21775272488594055,0.03459633141756058,0.18315639346837997,0,0,0.20007573341836735,0.12482929297049275,10.854341018309942,1.8182440098509283,0.5977292357444132,-1.220514774106515,ViT,0.3724963963031769,0.37556469440460205,0.003068298101425171,0.003068298101425171,0.30182477831840515,0.24125716090202332,-0.060567617416381836,0.060567617416381836,0.025447992607951164,0.0015636620810255408,-0.023884330526925623,0.023884330526925623,0.061977263540029526,0.021021466702222824,-0.0409557968378067,0.0409557968378067,0.061977263540029526,0.021021466702222824,-0.0409557968378067,0.0409557968378067,5.5735063272692535,5.728813808622322,0.15530748135306816,0.15530748135306816,0.3692229986190796,0.28545355796813965,-0.08376944065093994,0.08376944065093994,0.15731585025787354,0.13073250651359558,-0.026583343744277954,0.026583343744277954
vit_b_16,ig,n07614500,ice_cream,0,184,defocus_blur,blur,4,0.21775272488594055,0.03459633141756058,0.18315639346837997,0,0,0.27944926058133607,0.3532155843525208,3.5773052008104984,2.3110093039311543,2.1480963648075115,-0.1629129391236428,ViT,0.3724963963031769,0.37556469440460205,0.003068298101425171,0.003068298101425171,0.30182477831840515,0.24125716090202332,-0.060567617416381836,0.060567617416381836,0.025447992607951164,0.0015636620810255408,-0.023884330526925623,0.023884330526925623,0.061977263540029526,0.021021466702222824,-0.0409557968378067,0.0409557968378067,0.061977263540029526,0.021021466702222824,-0.0409557968378067,0.0409557968378067,5.5735063272692535,5.728813808622322,0.15530748135306816,0.15530748135306816,0.3692229986190796,0.28545355796813965,-0.08376944065093994,0.08376944065093994,0.15731585025787354,0.13073250651359558,-0.026583343744277954,0.026583343744277954
vit_b_16,rollout,n07614500,ice_cream,0,184,defocus_blur,blur,5,0.21775272488594055,0.026345184072852135,0.19140754081308842,0,0,0.4662186838068804,0.8355491661462616,5.484798976458512,2.937563183128173,3.2231383133358698,0.28557513020769676,ViT,0.3724963963031769,0.37470436096191406,0.0022079646587371826,0.0022079646587371826,0.30182477831840515,0.22846932709217072,-0.07335545122623444,0.07335545122623444,0.025447992607951164,0.0013306214241310954,-0.02411737118382007,0.02411737118382007,0.061977263540029526,0.017087623476982117,-0.04488964006304741,0.04488964006304741,0.061977263540029526,0.017087623476982117,-0.04488964006304741,0.04488964006304741,5.5735063272692535,5.686178324818686,0.11267199754943213,0.11267199754943213,0.3692229986190796,0.27206069231033325,-0.09716230630874634,0.09716230630874634,0.15731585025787354,0.1246383786201477,-0.03267747163772583,0.03267747163772583
vit_b_16,cam,n07614500,ice_cream,0,184,defocus_blur,blur,5,0.21775272488594055,0.026345184072852135,0.19140754081308842,0,0,0.20007573341836735,-0.02989509925471876,58.958386203624265,1.8182440098509283,1.0337069965322512,-0.7845370133186771,ViT,0.3724963963031769,0.37470436096191406,0.0022079646587371826,0.0022079646587371826,0.30182477831840515,0.22846932709217072,-0.07335545122623444,0.07335545122623444,0.025447992607951164,0.0013306214241310954,-0.02411737118382007,0.02411737118382007,0.061977263540029526,0.017087623476982117,-0.04488964006304741,0.04488964006304741,0.061977263540029526,0.017087623476982117,-0.04488964006304741,0.04488964006304741,5.5735063272692535,5.686178324818686,0.11267199754943213,0.11267199754943213,0.3692229986190796,0.27206069231033325,-0.09716230630874634,0.09716230630874634,0.15731585025787354,0.1246383786201477,-0.03267747163772583,0.03267747163772583
vit_b_16,ig,n07614500,ice_cream,0,184,defocus_blur,blur,5,0.21775272488594055,0.026345184072852135,0.19140754081308842,0,0,0.278389911470607,0.35855737038955315,0.9544631588054653,2.3110093039311543,2.3641353174228974,0.05312601349174306,ViT,0.3724963963031769,0.37470436096191406,0.0022079646587371826,0.0022079646587371826,0.30182477831840515,0.22846932709217072,-0.07335545122623444,0.07335545122623444,0.025447992607951164,0.0013306214241310954,-0.02411737118382007,0.02411737118382007,0.061977263540029526,0.017087623476982117,-0.04488964006304741,0.04488964006304741,0.061977263540029526,0.017087623476982117,-0.04488964006304741,0.04488964006304741,5.5735063272692535,5.686178324818686,0.11267199754943213,0.11267199754943213,0.3692229986190796,0.27206069231033325,-0.09716230630874634,0.09716230630874634,0.15731585025787354,0.1246383786201477,-0.03267747163772583,0.03267747163772583
vit_b_16,rollout,n07614500,ice_cream,0,184,glass_blur,blur,1,0.21775272488594055,0.19865620136260986,0.01909652352333069,0,0,0.7398803848487475,0.9813983152074346,2.1766320918961415,2.937563183128173,2.7696908486304332,-0.16787233449773975,ViT,0.3724963963031769,0.3683042824268341,-0.0041921138763427734,0.0041921138763427734,0.30182477831840515,0.279632568359375,-0.02219220995903015,0.02219220995903015,0.025447992607951164,0.008473656140267849,-0.016974336467683315,0.016974336467683315,0.061977263540029526,0.044427722692489624,-0.0175495408475399,0.0175495408475399,0.061977263540029526,0.044427722692489624,-0.0175495408475399,0.0175495408475399,5.5735063272692535,5.661738743364844,0.08823241609559052,0.08823241609559052,0.3692229986190796,0.33907774090766907,-0.030145257711410522,0.030145257711410522,0.15731585025787354,0.14704492688179016,-0.010270923376083374,0.010270923376083374
vit_b_16,cam,n07614500,ice_cream,0,184,glass_blur,blur,1,0.21775272488594055,0.19865620136260986,0.01909652352333069,0,0,0.20007573341836735,0.14675093674083767,58.87518822877796,1.8182440098509283,0.8507608892570568,-0.9674831205938714,ViT,0.3724963963031769,0.3683042824268341,-0.0041921138763427734,0.0041921138763427734,0.30182477831840515,0.279632568359375,-0.02219220995903015,0.02219220995903015,0.025447992607951164,0.008473656140267849,-0.016974336467683315,0.016974336467683315,0.061977263540029526,0.044427722692489624,-0.0175495408475399,0.0175495408475399,0.061977263540029526,0.044427722692489624,-0.0175495408475399,0.0175495408475399,5.5735063272692535,5.661738743364844,0.08823241609559052,0.08823241609559052,0.3692229986190796,0.33907774090766907,-0.030145257711410522,0.030145257711410522,0.15731585025787354,0.14704492688179016,-0.010270923376083374,0.010270923376083374
vit_b_16,ig,n07614500,ice_cream,0,184,glass_blur,blur,1,0.21775272488594055,0.19865620136260986,0.01909652352333069,0,0,0.3616443931890645,0.5596434980599673,9.944585582857554,2.3110093039311543,1.1190719364576955,-1.1919373674734588,ViT,0.3724963963031769,0.3683042824268341,-0.0041921138763427734,0.0041921138763427734,0.30182477831840515,0.279632568359375,-0.02219220995903015,0.02219220995903015,0.025447992607951164,0.008473656140267849,-0.016974336467683315,0.016974336467683315,0.061977263540029526,0.044427722692489624,-0.0175495408475399,0.0175495408475399,0.061977263540029526,0.044427722692489624,-0.0175495408475399,0.0175495408475399,5.5735063272692535,5.661738743364844,0.08823241609559052,0.08823241609559052,0.3692229986190796,0.33907774090766907,-0.030145257711410522,0.030145257711410522,0.15731585025787354,0.14704492688179016,-0.010270923376083374,0.010270923376083374
